game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,game_ordered_id,home_elo_start,away_elo_start,home_elo_end,away_elo_end
game_2023_335,ANC,CHM,1,0,2.38,0.37,16,3,8,2,0,0,0,0,0.42,335,1590.2795326773492,1472.36693654434,1598.692988509758,1463.9534807119312
game_2023_336,FAR,DES,1,4,2.13,2.63,15,18,3,6,0,0,0,1,0.52,336,1579.8741579799473,1524.3015269936136,1565.3916501098158,1538.784034863745
game_2023_337,LAR,SJU,1,0,1.51,0.49,4,19,8,4,0,0,0,0,0.43,337,1536.8841739218537,1445.3672043719646,1546.1656807281483,1436.08569756567
game_2023_338,TUC,JAC,2,2,0.88,1.3,18,20,3,5,0,0,0,0,0.51,338,1436.3586925887712,1549.9971531949247,1427.8073500251041,1558.5484957585918
game_2023_339,PRO,AUG,1,3,2.28,1.58,17,16,2,5,0,0,0,0,0.43,339,1533.3057396773631,1513.9962839570792,1520.1117405605312,1527.1902830739111
game_2023_340,SPR,TOL,1,2,1.46,0.98,16,12,9,2,0,0,1,0,0.48,340,1507.8468765829055,1535.3258383243888,1496.3334554262042,1546.83925948109
game_2023_341,MOB,ALB,3,1,0.46,0.99,11,8,3,6,0,0,0,0,0.56,341,1464.0679870628235,1410.9346948802065,1474.6711278399964,1400.3315541030336
game_2023_342,SAS,WIC,2,0,0.83,0.36,10,8,3,2,1,0,1,0,0.38,342,1521.664080460065,1469.6485580329668,1532.3065292335339,1459.0061092594979
game_2023_343,FOR,TAC,3,1,2.89,0.9,21,16,5,8,0,0,0,0,0.62,343,1489.239480328353,1337.2020669243177,1496.5938283297712,1329.8477189228995
game_2023_344,SFS,EUG,2,0,1.38,0.19,19,7,8,3,0,0,1,0,0.62,344,1537.4896930818456,1472.4009245948625,1547.674952984686,1462.2156646920223
game_2023_345,OAK,BAK,0,1,1.05,0.98,12,14,3,2,0,0,0,0,0.62,345,1505.6522360706651,1483.061713849154,1492.3406201336193,1496.3733297862
game_2023_346,REN,BOI,1,1,0.51,1.5,9,16,8,3,0,0,0,0,0.69,346,1502.2672808172624,1516.506513797869,1490.2792917665822,1528.4945028485492
game_2023_347,FAR,SJU,4,1,2.09,0.32,15,10,7,4,0,0,0,1,0.62,347,1565.3916501098158,1436.08569756567,1573.4430192605262,1428.0343284149596
game_2023_348,AUG,DES,0,3,0.78,2.3,22,15,4,7,0,0,0,0,0.64,348,1527.1902830739111,1538.784034863745,1515.1072470696658,1550.8670708679904
game_2023_349,EUG,ANC,2,5,1.56,1.09,12,9,8,2,0,0,0,0,0.42,349,1462.2156646920223,1598.692988509758,1454.3879525012878,1606.5207007004924
game_2023_350,MOB,LAR,0,1,1.07,0.84,11,3,3,9,0,0,0,0,0.66,350,1474.6711278399964,1546.1656807281483,1464.7076492103236,1556.1291593578212
game_2023_351,SAS,DOV,1,2,1.91,0.98,20,4,8,1,0,0,0,0,0.47,351,1532.3065292335339,1509.5420235491622,1518.9886803305321,1522.859872452164
game_2023_352,LRO,SPR,1,2,2.53,1.39,11,7,3,3,0,0,0,0,0.72,352,1563.8882357802695,1496.3334554262042,1548.9879300679154,1511.2337611385583
game_2023_353,SFS,REN,1,4,1.36,1.31,20,5,4,4,0,0,0,0,0.52,353,1547.674952984686,1490.2792917665822,1533.1285599115593,1504.8256848397089
game_2023_354,BAK,FOR,1,0,1.7,0.48,22,2,7,1,0,0,1,0,0.37,354,1496.3733297862,1496.5938283297712,1508.881262857939,1484.0858952580322
game_2023_355,SPR,LEX,3,0,1.73,0.39,18,13,3,1,0,0,0,0,0.52,355,1511.2337611385583,1533.613927076232,1524.5378405105687,1520.3098477042215
game_2023_356,ANC,TUC,0,1,1.59,0.83,14,15,4,9,0,0,0,0,0.51,356,1606.5207007004924,1427.8073500251041,1588.1038308620155,1446.224219863581
game_2023_357,WIC,FAR,0,3,1.18,1.47,23,13,1,7,0,0,2,0,0.54,357,1459.0061092594979,1573.4430192605262,1450.4806078504887,1581.9685206695353
game_2023_358,JAC,LAR,1,1,0.29,0.49,5,4,5,7,0,0,0,0,0.53,358,1558.5484957585918,1556.1291593578212,1545.9614545415093,1568.7162005749037
game_2023_359,SJU,DOV,0,2,0.28,1.28,8,7,1,4,0,0,0,0,0.5,359,1428.0343284149596,1522.859872452164,1418.8636904093103,1532.0305104578133
game_2023_360,PRO,MOB,2,3,2.38,2.0,24,11,2,5,0,0,0,0,0.41,360,1520.1117405605312,1464.7076492103236,1505.6351443182962,1479.1842454525586
game_2023_361,BOI,EUG,0,1,1.9,0.82,22,7,10,6,0,0,1,0,0.53,361,1528.4945028485492,1454.3879525012878,1513.3680158524735,1469.5144394973636
game_2023_362,CHM,LRO,1,1,1.74,0.84,22,9,7,4,0,0,1,0,0.49,362,1463.9534807119312,1548.9879300679154,1479.4531827549097,1533.488228024937
game_2023_363,OAK,SAS,2,7,2.36,0.72,18,9,6,3,0,0,0,0,0.44,363,1492.3406201336193,1518.9886803305321,1480.797485560014,1530.5318149041375
game_2023_364,MAN,AUG,0,2,1.9,0.88,15,8,4,4,0,0,0,0,0.58,364,1456.9164668794435,1515.1072470696658,1446.490689481149,1525.5330244679603
game_2023_365,DES,TOL,1,2,1.22,1.17,17,5,3,5,0,0,0,0,0.5,365,1550.8670708679904,1546.83925948109,1538.222165196174,1559.4841651529064
game_2023_366,TAC,ALB,3,3,0.36,1.21,6,7,3,5,0,0,0,0,0.56,366,1329.8477189228995,1400.3315541030336,1319.8493536524425,1410.3299193734906
game_2023_367,FOR,FAR,3,1,1.96,1.19,21,9,9,7,0,0,0,0,0.48,367,1484.0858952580322,1581.9685206695353,1500.017200354644,1566.0372155729235
game_2023_368,ALB,REN,2,0,1.72,0.97,8,3,4,4,0,0,1,0,0.49,368,1410.3299193734906,1504.8256848397089,1426.1482555513298,1489.0073486618696
game_2023_369,LEX,CHM,2,1,1.55,0.83,8,11,3,10,0,1,0,1,0.35,369,1520.3098477042215,1479.4531827549097,1531.3466494580575,1468.4163810010737
game_2023_370,DOV,ANC,5,0,2.31,0.3,17,6,3,4,0,0,0,0,0.59,370,1532.0305104578133,1588.1038308620155,1546.530574932165,1573.6037663876637
game_2023_371,BAK,TUC,2,1,1.62,0.32,23,8,4,6,0,0,0,0,0.56,371,1508.881262857939,1446.224219863581,1519.15111928786,1435.95436343366
game_2023_372,SPR,PRO,0,3,0.5,1.07,5,20,5,7,0,0,0,0,0.45,372,1524.5378405105687,1505.6351443182962,1511.3584315759936,1518.8145532528713
game_2023_373,MAN,JAC,3,0,2.81,0.63,20,13,4,0,0,0,0,0,0.58,373,1446.490689481149,1545.9614545415093,1462.4747604236247,1529.9773835990336
game_2023_374,EUG,OAK,0,0,0.72,1.02,14,11,5,7,0,0,1,0,0.47,374,1469.5144394973636,1480.797485560014,1457.4202370642015,1492.891687993176
game_2023_375,SAS,BOI,3,3,2.42,1.32,11,17,8,0,0,0,0,0,0.53,375,1530.5318149041375,1513.3680158524735,1542.4147994539755,1501.4850313026354
game_2023_376,TAC,WIC,0,3,1.32,1.63,21,9,7,3,0,0,0,0,0.5,376,1319.8493536524425,1450.4806078504887,1311.8395701529714,1458.4903913499597
game_2023_377,DES,MOB,0,1,1.26,1.07,15,9,5,6,0,0,0,0,0.58,377,1538.222165196174,1479.1842454525586,1523.6183155755693,1493.7880950731633
game_2023_378,LRO,SJU,3,0,3.27,0.47,20,15,6,3,0,0,0,0,0.59,378,1533.488228024937,1418.8636904093103,1542.0076624901237,1410.3442559441235
game_2023_379,LAR,SFS,3,2,1.43,0.51,27,6,8,2,1,0,1,0,0.62,379,1568.7162005749037,1533.1285599115593,1579.9402913544936,1521.9044691319693
game_2023_380,TOL,AUG,0,0,0.34,1.13,2,15,11,3,0,0,0,0,0.5,380,1559.4841651529064,1525.5330244679603,1545.766547908152,1539.2506417127147
game_2023_381,DOV,LRO,1,3,1.45,0.52,11,9,3,4,0,0,0,0,0.45,381,1546.530574932165,1542.0076624901237,1533.8678592680437,1554.670378154245
game_2023_382,LAR,MAN,3,1,1.86,1.58,16,21,2,4,0,0,1,0,0.53,382,1579.9402913544936,1462.4747604236247,1588.3681185968717,1454.0469331812467
game_2023_383,OAK,ANC,0,7,1.43,1.66,21,10,4,2,0,0,0,0,0.43,383,1492.891687993176,1573.6037663876637,1483.2444045844748,1583.251049796365
game_2023_384,AUG,SJU,3,0,2.91,0.33,17,5,3,2,0,0,1,1,0.61,384,1539.2506417127147,1410.3442559441235,1547.3145707875228,1402.2803268693153
game_2023_385,MOB,SFS,0,3,1.12,2.54,20,18,0,5,0,0,1,0,0.42,385,1493.7880950731633,1521.9044691319693,1482.2974604865565,1533.3951037185761
game_2023_386,TUC,FAR,2,3,1.61,1.36,3,14,3,1,0,0,0,0,0.45,386,1435.95436343366,1566.0372155729235,1427.9273857961507,1574.064193210433
game_2023_387,CHM,PRO,1,3,2.17,1.92,19,12,5,5,0,0,0,0,0.5,387,1468.4163810010737,1518.8145532528713,1457.7169893923563,1529.5139448615887
game_2023_388,BOI,BAK,3,0,1.02,0.75,13,2,9,5,0,0,0,0,0.52,388,1501.4850313026354,1519.15111928786,1514.620072719632,1506.0160778708635
game_2023_389,FOR,ALB,0,2,2.15,1.13,18,13,2,0,0,0,0,0,0.71,389,1500.017200354644,1426.1482555513298,1484.898885660108,1441.266570245866
game_2023_390,JAC,SPR,5,2,2.45,0.15,12,16,1,3,0,0,0,0,0.66,390,1529.9773835990336,1511.3584315759936,1541.8081534729388,1499.5276617020884
game_2023_391,TOL,REN,3,1,1.49,1.33,19,17,6,9,0,0,0,1,0.48,391,1545.766547908152,1489.0073486618696,1556.2424463411296,1478.531450228892
game_2023_392,OAK,FOR,4,3,2.48,1.75,14,12,7,10,1,0,2,0,0.41,392,1483.2444045844748,1484.898885660108,1495.8039288761265,1472.3393613684561
game_2023_393,CHM,MAN,1,1,1.18,1.33,19,10,5,5,0,0,0,0,0.53,393,1457.7169893923563,1454.0469331812467,1445.0849534170127,1466.6789691565903
game_2023_394,LEX,DES,4,5,0.27,1.85,11,13,5,3,0,0,0,0,0.37,394,1531.3466494580575,1523.6183155755693,1518.5686461455011,1536.3963188881257
game_2023_395,BAK,SAS,1,2,1.56,1.56,14,19,7,4,0,0,0,0,0.42,395,1506.0160778708635,1542.4147994539755,1494.8208571091973,1553.6100202156417
game_2023_396,SPR,DOV,2,1,1.38,1.26,11,16,4,7,0,0,0,1,0.55,396,1499.5276617020884,1533.8678592680437,1513.2591420593644,1520.1363789107677
game_2023_397,ALB,LRO,2,5,1.1,1.14,14,7,8,3,0,0,0,0,0.39,397,1441.266570245866,1554.670378154245,1432.7076261944326,1563.2293222056785
game_2023_398,SJU,ANC,0,0,0.46,0.56,7,2,4,5,0,0,0,0,0.53,398,1402.2803268693153,1583.251049796365,1395.760020974955,1589.7713556907252
game_2023_399,REN,TUC,2,0,1.6,0.46,8,5,7,2,0,0,0,0,0.63,399,1478.531450228892,1427.9273857961507,1489.2235885981127,1417.23524742693
game_2023_400,MOB,JAC,0,0,1.54,0.87,15,11,6,8,0,0,0,0,0.43,400,1482.2974604865565,1541.8081534729388,1496.917833862731,1527.1877800967643
game_2023_401,LAR,AUG,0,3,0.84,1.38,14,15,4,4,0,0,0,0,0.36,401,1588.3681185968717,1547.3145707875228,1574.3979344422464,1561.284754942148
game_2023_402,FAR,BOI,2,0,2.55,0.57,19,7,6,3,0,0,0,0,0.55,402,1574.064193210433,1514.620072719632,1584.4461461294989,1504.238119800566
game_2023_403,SFS,TAC,2,2,1.86,0.91,15,14,1,5,1,0,2,0,0.6,403,1533.3951037185761,1311.8395701529714,1538.8535619494617,1306.381111922086
game_2023_404,WIC,EUG,5,1,1.68,0.69,15,4,4,6,0,0,0,0,0.48,404,1458.4903913499597,1457.4202370642015,1470.9518895763194,1444.9587388378418
game_2023_405,AUG,LEX,3,1,4.03,0.87,25,10,9,4,0,0,1,0,0.65,405,1561.284754942148,1518.5686461455011,1572.2556164185428,1507.5977846691064
game_2023_406,JAC,CHM,3,1,2.93,1.24,20,13,5,2,0,0,0,0,0.56,406,1527.1877800967643,1445.0849534170127,1536.787676898338,1435.485056615439
game_2023_407,REN,FOR,2,1,2.72,0.76,13,12,3,3,0,0,0,0,0.53,407,1489.2235885981127,1472.3393613684561,1501.116607441562,1460.4463425250067
game_2023_408,BOI,SJU,0,0,1.39,0.06,15,13,2,2,0,0,1,0,0.53,408,1504.238119800566,1395.760020974955,1512.9573701985041,1387.040770577017
game_2023_409,OAK,SFS,3,0,0.44,0.34,6,6,9,1,0,0,0,0,0.32,409,1495.8039288761265,1538.8535619494617,1509.8448859374007,1524.8126048881875
game_2023_410,SAS,FAR,1,0,1.61,1.08,13,11,5,4,0,0,0,0,0.67,410,1553.6100202156417,1584.4461461294989,1567.2165351430383,1570.8396312021023
game_2023_411,MAN,PRO,2,3,3.03,1.59,16,12,12,4,0,0,0,0,0.53,411,1466.6789691565903,1529.5139448615887,1456.4153100352016,1539.7776039829773
game_2023_412,ALB,BAK,1,0,0.67,0.77,16,17,5,3,0,0,0,0,0.52,412,1432.7076261944326,1494.8208571091973,1447.41882205006,1480.1096612535698
game_2023_413,SPR,LAR,2,5,1.76,0.93,20,8,3,6,0,0,0,0,0.58,413,1513.2591420593644,1574.3979344422464,1502.9363599474848,1584.720716554126
game_2023_414,DES,AUG,2,3,2.17,2.05,15,19,3,6,0,0,0,0,0.47,414,1536.3963188881257,1572.2556164185428,1525.1818991461241,1583.4700361605444
game_2023_415,DOV,TOL,2,1,0.74,1.77,12,17,4,6,0,0,0,0,0.48,415,1520.1363789107677,1556.2424463411296,1533.930742877693,1542.4480823742042
game_2023_416,LEX,WIC,2,2,2.41,1.89,22,17,9,6,0,0,0,0,0.47,416,1507.5977846691064,1470.9518895763194,1518.7842101963752,1459.7654640490507
game_2023_417,TUC,TAC,3,7,2.41,0.7,17,12,6,3,0,0,0,0,0.53,417,1417.23524742693,1306.381111922086,1400.8769948759332,1322.7393644730828
game_2023_418,LRO,MOB,4,3,3.05,1.18,25,11,9,3,1,0,2,0,0.53,418,1563.2293222056785,1496.917833862731,1573.3721275744908,1486.7750284939186
game_2023_419,ANC,EUG,0,0,1.97,0.67,19,14,5,5,0,0,0,0,0.47,419,1589.7713556907252,1444.9587388378418,1597.3434213713633,1437.3866731572036
game_2023_420,JAC,MAN,1,1,1.14,1.08,15,3,4,0,0,0,0,0,0.54,420,1536.787676898338,1456.4153100352016,1546.4465484282755,1446.7564385052642
game_2023_421,PRO,CHM,0,1,0.94,0.97,16,16,2,6,0,0,0,0,0.42,421,1539.7776039829773,1435.485056615439,1523.634159325584,1451.6285012728322
game_2023_422,TAC,SJU,2,0,2.1,0.36,13,15,6,7,0,0,0,0,0.59,422,1322.7393644730828,1387.040770577017,1337.5267368859259,1372.2533981641739
game_2023_423,BAK,FAR,1,2,0.25,1.59,17,8,7,3,0,0,0,0,0.46,423,1480.1096612535698,1570.8396312021023,1470.8017016121014,1580.1475908435707
game_2023_424,TUC,LAR,0,3,2.02,0.78,25,6,4,5,0,0,1,0,0.43,424,1400.8769948759332,1584.720716554126,1394.4360833025328,1591.1616281275265
game_2023_425,TOL,LRO,1,1,1.3,1.07,11,13,3,7,0,0,1,0,0.55,425,1542.4480823742042,1573.3721275744908,1556.0577355953794,1559.7624743533156
game_2023_426,EUG,SFS,2,1,1.12,0.89,17,10,8,1,0,0,0,0,0.32,426,1437.3866731572036,1524.8126048881875,1452.9673257532056,1509.2319522921855
game_2023_427,FOR,BOI,6,3,2.82,0.82,11,5,8,6,0,0,0,0,0.45,427,1460.4463425250067,1512.9573701985041,1474.821323598,1498.5823891255109
game_2023_428,ANC,WIC,1,0,0.94,0.27,15,16,3,2,0,0,0,0,0.44,428,1597.3434213713633,1459.7654640490507,1605.1371079433763,1451.9717774770377
game_2023_429,BOI,LEX,0,1,3.01,0.27,22,14,13,0,0,0,0,0,0.59,429,1498.5823891255109,1518.7842101963752,1486.8083900690444,1530.5582092528416
game_2023_430,MAN,DES,0,1,1.5,0.21,1,4,8,2,0,0,0,0,0.41,430,1446.7564385052642,1525.1818991461241,1437.0310559932616,1534.9072816581267
game_2023_431,SFS,ANC,2,1,2.31,0.81,5,13,4,6,0,0,0,0,0.52,431,1509.2319522921855,1605.1371079433763,1525.0973709476793,1589.2716892878825
game_2023_432,WIC,SAS,2,1,1.13,1.29,21,15,4,2,0,0,2,0,0.54,432,1451.9717774770377,1567.2165351430383,1468.4723829830991,1550.7159296369769
game_2023_433,TAC,BAK,4,2,2.26,0.81,14,20,9,8,0,0,0,0,0.57,433,1337.5267368859259,1470.8017016121014,1354.5995677301146,1453.7288707679127
game_2023_434,LAR,JAC,1,3,1.95,0.63,19,8,6,1,1,0,1,0,0.4,434,1591.1616281275265,1546.4465484282755,1577.0616977078362,1560.5464788479658
game_2023_435,FOR,OAK,1,1,1.19,1.16,12,11,8,4,0,0,0,0,0.52,435,1474.821323598,1509.8448859374007,1488.577146601961,1496.0890629334397
game_2023_436,LRO,DOV,2,1,1.81,0.88,17,14,9,6,0,0,0,0,0.53,436,1559.7624743533156,1533.930742877693,1571.3348118115698,1522.358405419439
game_2023_437,AUG,SPR,2,1,2.01,0.44,21,6,3,2,0,0,0,0,0.56,437,1583.4700361605444,1502.9363599474848,1593.1234045187277,1493.2829915893014
game_2023_438,EUG,REN,2,0,1.28,0.68,13,7,3,4,0,0,0,0,0.35,438,1452.9673257532056,1501.116607441562,1467.1886298577492,1486.8953033370185
game_2023_439,TOL,MOB,2,3,0.93,1.29,8,8,5,5,0,0,0,0,0.44,439,1556.0577355953794,1486.7750284939186,1541.0976126543164,1501.7351514349816
game_2023_440,FAR,TUC,1,0,0.84,0.34,2,1,6,8,0,0,1,0,0.49,440,1580.1475908435707,1394.4360833025328,1586.537226629171,1388.0464475169324
game_2023_441,SJU,PRO,0,2,1.82,0.59,22,10,6,2,0,1,0,1,0.43,441,1372.2533981641739,1523.634159325584,1364.879413372049,1531.008144117709
game_2023_442,CHM,ALB,0,1,1.62,1.16,16,13,1,7,0,0,0,0,0.52,442,1451.6285012728322,1447.41882205006,1438.9770532992522,1460.07027002364
game_2023_443,WIC,SFS,2,4,2.07,2.36,5,18,2,1,0,0,0,0,0.45,443,1468.4723829830991,1525.0973709476793,1457.9917822275904,1535.577971703188
game_2023_444,REN,LEX,1,2,1.52,1.33,10,6,5,2,0,0,0,0,0.53,444,1486.8953033370185,1530.5582092528416,1475.9579845995927,1541.4955279902674
game_2023_445,MOB,PRO,1,5,2.34,1.54,14,11,4,7,0,0,0,0,0.41,445,1501.7351514349816,1531.008144117709,1490.2858469524942,1542.4574486001964
game_2023_446,LAR,LRO,1,0,1.53,0.97,14,10,4,2,0,0,0,0,0.38,446,1577.0616977078362,1571.3348118115698,1589.355675083511,1559.040834435895
game_2023_447,EUG,FOR,0,1,1.07,1.34,18,15,10,5,0,0,0,0,0.32,447,1467.1886298577492,1488.577146601961,1455.457172983112,1500.3086034765981
game_2023_448,LEX,MAN,0,0,0.65,1.02,16,9,2,2,0,0,1,0,0.52,448,1541.4955279902674,1437.0310559932616,1525.3464241703698,1453.1801598131592
game_2023_449,ANC,SAS,2,7,1.42,1.66,19,13,0,4,0,0,0,1,0.41,449,1589.2716892878825,1550.7159296369769,1575.3902006302117,1564.5974182946477
game_2023_450,JAC,SJU,0,0,2.13,0.34,15,6,3,3,0,0,0,0,0.65,450,1560.5464788479658,1364.879413372049,1566.6673611685217,1358.758531051493
game_2023_451,WIC,BAK,1,2,1.79,0.93,16,8,7,3,0,0,0,1,0.55,451,1457.9917822275904,1453.7288707679127,1445.3384193550423,1466.3822336404608
game_2023_452,DES,DOV,5,2,2.13,0.78,7,10,11,3,0,0,0,0,0.52,452,1534.9072816581267,1522.358405419439,1546.9559957678716,1510.309691309694
game_2023_453,CHM,SPR,2,2,1.73,1.06,18,15,5,5,0,0,1,0,0.68,453,1438.9770532992522,1493.2829915893014,1453.4151090784462,1478.8449358101075
game_2023_454,SFS,BOI,1,1,1.47,0.83,25,12,5,1,0,0,0,1,0.63,454,1535.577971703188,1486.8083900690444,1546.3347791060557,1476.0515826661767
game_2023_455,OAK,TUC,2,0,1.07,0.67,15,10,7,5,0,0,0,0,0.53,455,1496.0890629334397,1388.0464475169324,1504.822553177575,1379.3129572727971
game_2023_456,ALB,FAR,1,2,1.38,0.88,16,6,7,2,0,0,0,0,0.53,456,1460.07027002364,1586.537226629171,1451.92943859951,1594.6780580533011
game_2023_457,AUG,TOL,1,0,2.11,0.21,20,9,9,5,0,0,0,1,0.57,457,1593.1234045187277,1541.0976126543164,1603.765491980208,1530.4555251928361
game_2023_458,TAC,REN,0,3,1.74,1.27,21,18,8,3,0,0,0,0,0.51,458,1354.5995677301146,1475.9579845995927,1346.296473661409,1484.2610786682983
game_2023_459,DES,CHM,2,3,0.87,0.55,6,16,0,4,0,0,1,0,0.52,459,1546.9559957678716,1453.4151090784462,1531.1696162955243,1469.2014885507936
game_2023_460,PRO,TOL,3,0,3.13,0.61,17,5,1,3,0,0,0,0,0.4,460,1542.4574486001964,1530.4555251928361,1554.5258163717428,1518.3871574212897
game_2023_461,SJU,LEX,3,1,3.01,1.24,18,16,6,5,0,0,0,0,0.57,461,1358.758531051493,1525.3464241703698,1376.831354307551,1507.2736009143118
game_2023_462,TOL,CHM,0,3,1.67,1.6,27,16,7,8,0,0,0,0,0.46,462,1518.3871574212897,1469.2014885507936,1504.1292884731963,1483.459357498887
game_2023_463,SPR,DES,1,1,1.15,0.41,13,13,8,2,0,0,0,0,0.28,463,1478.8449358101075,1531.1696162955243,1493.2133628229044,1516.8011892827274
game_2023_464,FOR,ANC,0,2,2.14,1.31,11,10,2,3,0,0,0,0,0.58,464,1500.3086034765981,1575.3902006302117,1490.468601965522,1585.2302021412877
game_2023_465,TUC,SFS,1,3,0.83,0.92,3,15,3,3,0,0,0,0,0.34,465,1379.3129572727971,1546.3347791060557,1372.3982823813126,1553.2494539975405
game_2023_466,PRO,JAC,0,4,1.05,1.11,13,12,7,4,0,0,0,0,0.39,466,1554.5258163717428,1566.6673611685217,1542.4624658240186,1578.7307117162459
game_2023_467,MAN,LAR,0,1,1.42,0.94,13,7,7,2,0,0,0,0,0.55,467,1453.1801598131592,1589.355675083511,1445.3431032280594,1597.1927316686108
game_2023_468,FAR,OAK,1,4,1.69,1.56,13,20,8,4,0,0,1,0,0.66,468,1594.6780580533011,1504.822553177575,1579.0154463467745,1520.4851648841016
game_2023_469,LRO,AUG,1,2,1.64,0.86,7,12,5,9,0,1,0,1,0.55,469,1559.040834435895,1603.765491980208,1548.1411037997827,1614.6652226163203
game_2023_470,BOI,ALB,0,3,1.37,0.97,15,21,7,7,0,0,1,0,0.48,470,1476.0515826661767,1451.92943859951,1462.6851105708577,1465.295910694829
game_2023_471,REN,WIC,2,2,1.97,1.56,19,15,7,3,0,0,1,0,0.56,471,1484.2610786682983,1445.3384193550423,1495.3665524950131,1434.2329455283275
game_2023_472,SAS,TAC,1,2,0.71,0.51,19,12,7,7,0,0,0,0,0.42,472,1564.5974182946477,1346.296473661409,1545.13623388895,1365.7576580671066
game_2023_473,DOV,MOB,1,1,1.7,0.14,19,10,1,5,0,0,0,0,0.51,473,1510.309691309694,1490.2858469524942,1522.0900721824958,1478.5054660796925
game_2023_474,BAK,EUG,3,2,2.68,1.43,17,18,9,6,1,0,2,1,0.49,474,1466.3822336404608,1455.457172983112,1478.4893024859716,1443.3501041376012
game_2023_475,LRO,LEX,1,2,2.1,1.3,17,6,5,5,0,0,0,0,0.51,475,1548.1411037997827,1507.2736009143118,1534.177520971722,1521.2371837423725
game_2023_476,WIC,SPR,1,1,1.73,0.57,13,3,1,7,0,0,0,0,0.56,476,1434.2329455283275,1493.2133628229044,1448.8347848806084,1478.6115234706235
